,Like_Count,Tags,Location,User_Name,URL,Location_URL,Datetime
101,9,"['#chocolate', '#cheesecake', '#detroit', '#oasis', '#dessert', '#dessertporn', '#dessertsofinstagram', '#cake', '#sweet', '#food', '#치즈케이크', '#downtown', '#디저트']",Dessert Oasis Coffee Roasters,ava_74p,https://www.instagram.com/p/B53cXneJgqS/,https://www.instagram.com/explore/locations/225574210/dessert-oasis-coffee-roasters/,2019년 12월 10일
102,19,"['#루킹래징', '#크리스마스케익', '#크리스마스케이크', '#선릉루킹래징', '#선릉케익', '#선릉케이크', '#대치동케익', '#대치동케이크', '#케익주문', '#치즈케익', '#치즈케이크', '#크리스마스파티', '#강남케익', '#강남케이크']",루킹래징,rookingrazzing,https://www.instagram.com/p/B6HkfZwggJe/,https://www.instagram.com/explore/locations/758588257/,2019년 12월 16일
103,22,"['#카페', '#카페스타그램', '#딸기', '#딸기크림라떼', '#사과차', '#낙성대', '#낙성대카페', '#서울대입구카페', '#서울대입구맛집', '#치즈케이크', '#요거트', '#딸기케이크', '#카페미엘', '#감성사진', '#감성카페', '#갬성']",카페미엘,yezzing_g,https://www.instagram.com/p/B6e5dhHFbU_/,https://www.instagram.com/explore/locations/524410907946930/,2019년 12월 25일
104,56,"['#어메리카노', '#순두부젤라또', '#흑임자젤라또', '#녹차라떼', '#애플망고', '#앙버터크림빵', '#소세지빵', '#먹물아이스크림', '#치즈케이크', '#할라피뇨빵', '#고구마라떼']",Gangneung,sungmin1999,https://www.instagram.com/p/B6iaKPGH5Ky/,https://www.instagram.com/explore/locations/223123193/gangneung/,2019년 12월 26일
105,70,['#아우스밀'],"Aus Mehl, 아우스밀",iamhana87,https://www.instagram.com/p/B6GHyrGpHoT/,https://www.instagram.com/explore/locations/146439796118017/aus-mehl/,2019년 12월 15일
106,28,"['#낙성대', '#커피버넷', '#딸기', '#생딸기우유', '#치즈케이크']",커피버넷 coffee burnett,amuse_therabbit,https://www.instagram.com/p/B6hxxK_lZFI/,https://www.instagram.com/explore/locations/1024904200/coffee-burnett/,2019년 12월 26일
107,8,"['#muunseoul', '#mamaron', '#macarons', '#harajuku', '#omotesando', '#cafe', '#omotesandocafe', '#tokyo', '#harajukucafe', '#tokyocafe', '#daily', '#뚱카롱', '#뚱뚱이마카롱', '#한국마카롱', '#마카롱', '#하라주쿠', '#오모테산도', '#도쿄', '#카페', '#치즈케이크', '#도쿄카페', '#일상']",Muunseoul,seokz_15,https://www.instagram.com/p/B6ufaJnjcpE/,https://www.instagram.com/explore/locations/111069780381538/muunseoul/,2019년 12월 31일
108,40,"['#커피바움', '#전주커피바움', '#커피', '#coffeebaum', '#첫줄', '#전주여행', '#좋아요', '#좋반', '#전주혁신도시맛집', '#혁신도시', '#커피맛집', '#라떼맛집', '#그림맛집', '#전주혁신도시카페', '#디저트', '#전주카페', '#전주혁신도시', '#전주혁신', '#아메리카노', '#수제청', '#라떼', '#치즈케이크', '#스콘', '#스콘맛집', '#수제디져트', '#소잘라떼', '#락토프리']",Jeonju,coffee_baum,https://www.instagram.com/p/B6jv9x1jhAO/,https://www.instagram.com/explore/locations/245713997/jeonju/,2019년 12월 27일
109,32,"['#루돌프', '#치즈케이크', '#하양카페', '#미라벨', '#미라벨카페', '#카페미라벨', '#경산카페', '#경산', '#하양', '#카페투어', '#빵스타그램', '#대가대', '#대구대']",경상북도 경산시 하양읍,cafe.mirabelle,https://www.instagram.com/p/B6caHodHGbd/,https://www.instagram.com/explore/locations/269858283/,2019년 12월 24일
110,239,"['#부천역카페', '#킷사텐', '#주말데이트', '#주말스타그램', '#카페스타그램', '#치즈케이크', '#일상', '#소통', '#맞팔해요']",Bucheon,brahms_luv_,https://www.instagram.com/p/B6CuuCNHio8/,https://www.instagram.com/explore/locations/251970389/bucheon/,2019년 12월 14일
111,92,['#coffeeblanc'],Coffeeblanc,___013310,https://www.instagram.com/p/B6nyfKGBDaS/,https://www.instagram.com/explore/locations/1007580142754636/coffeeblanc/,2019년 12월 29일
112,19,"['#데일리베이킹스튜디오', '#대구빵집', '#체리케이크', '#대구빵집', '#대구케이크', '#미니케이크', '#치즈케이크', '#cheesecake', '#cheery', '#체리', '#치즈', '#케이크', '#디저트', '#디저트그램', '#대구디저트']","Daegu, South Korea",daily_baking_studio._,https://www.instagram.com/p/B6uENhXFZn1/,https://www.instagram.com/explore/locations/102159636493202/daegu-south-korea/,2019년 12월 31일
113,20,"['#크리스마스마카롱', '#마카롱', '#세종시마카롱', '#새롬동카페', '#마카롱맛집', '#예쁜카페', '#두헤브마카롱', '#커피숍', '#새롬동카페', '#마카롱', '#예쁜카페', '#좌식테이블카페', '#세종시마카롱', '#커피맛좋은카페', '#치즈케이크', '#수제디저트', '#수제마카롱', '#머랭쿠키', '#세종시머랭쿠키', '#스콘', '#새롬동마카롱', '#슈', '#에끌레어', '#그래놀라', '#영양간식', '#마들렌', '#티라미수']",세종시 새롬동,junghee0383,https://www.instagram.com/p/B6XcjbclUWG/,https://www.instagram.com/explore/locations/1503173289705910/,2019년 12월 22일
114,76,"['#서울', '#커피빈', '#로데오', '#커피', '#치즈케이크', '#주말', '#맞팔', '#인스타그램', '#외국인']",The Coffee Bean,mymali97,https://www.instagram.com/p/B6paERJAwdI/,https://www.instagram.com/explore/locations/313966298/the-coffee-bean/,2019년 12월 29일
115,21,"['#하프파운드', '#구움과자전문점']",Seokchon Lake 석촌호수,half__pound,https://www.instagram.com/p/B6R1hMupAsh/,https://www.instagram.com/explore/locations/223878418/seokchon-lake/,2019년 12월 20일
116,21,"['#포하프', '#fourhalf', '#포하프카페', '#포하프공방', '#가죽공방카페', '#부산가죽공방카페', '#해운대카페', '#수영카페', '#센텀카페', '#영화의전당', '#apec나루공원', '#카야토스트', '#치즈케이크', '#부산데이트코스', '#티타임', '#인테리어', '#공간', '#데일리', '#카페투어', '#부산카페투어', '#daily', '#onthetable', '#coffee', '#cafetour']",Fourhalf,_fourhalf_,https://www.instagram.com/p/B6pAD3oJw7q/,https://www.instagram.com/explore/locations/555697844765366/fourhalf/,2019년 12월 29일
117,55,"['#원주카페', '#원주시즈온', '#원주혁신도시카페', '#시즈온', '#원주반곡동카페', '#카페', '#원주카페추천', '#원주디저트카페', '#시즈온', '#브라우니', '#치즈케이크', '#스콘', '#자이언트스콘', '#캐모마일', '#체리콕', '#일상', '#퇴근후', '#행복', '#쥬하', '#저녁', '#디저트']",원주 반곡동 혁신도시,__blessing__you,https://www.instagram.com/p/B6UeEzrBOUt/,https://www.instagram.com/explore/locations/1018101973/,2019년 12월 21일
118,78,"['#어플', '#소다', '#즐겁다', '#신난다', '#메리크리스마스', '#부산', '#해운대요리', '#부산요리', '#해운대', '#부산요리수업', '#암웨이', '#친구부자', '#꿈', '#친구부자', '#행복', '#여행', '#룰루랄라', '#christmas', '#amway', '#나들이', '#방중하이영은팀', '#신나신나', '#크리스마스요리', '#happy', '#cooking', '#마파두부', '#치즈케이크', '#party', '#초코브라우니', '#파티룸']",Amway Plaza Haeundae 암웨이프라자 해운대점,mia_kim_amway,https://www.instagram.com/p/B6ANGaVnpJK/,https://www.instagram.com/explore/locations/1747333022263399/amway-plaza-haeundae/,2019년 12월 13일
119,19,"['#카페일드', '#카페일드', '#딸기', '#치즈케이크', '#플랫화이트', '#관교동', '#구월동', '#로데오', '#구월동카페', '#관교동카페', '#카페투어', '#카페추천', '#데일리', '#좋아요', '#dessert', '#bread', '#brunch', '#cake', '#cookies', '#cafe', '#coffee', '#cafeyield']",Cafe Yield,99.9cafe,https://www.instagram.com/p/B6o7fYHJsAa/,https://www.instagram.com/explore/locations/566997617024158/cafe-yield/,2019년 12월 29일
120,42,"['#오늘의클래스', '#제로웨이스트', '#비건푸드', '#노우유노계란노버터', '#비건베이킹', '#치즈케이크', '#케이크', '#베리베리푸딩', '#복직전발버둥', '#알찬아침이였다', '#이게바로소확행', '#veganbaking', '#noeggsnordairy', '#healthybutyummy']",신세계백화점,luv_chacha_xoxo,https://www.instagram.com/p/B59YwvalOjO/,https://www.instagram.com/explore/locations/214824885202505/,2019년 12월 12일
121,30,"['#어느덧', '#벌써', '#아직', '#아직도', '#500일', '#어느쪽인가', '#암튼추카뽀카', '#오백크리스마스', '#오백일기념', '#치즈에와인', '#화이트와인', '#모스카토다스티', '#치즈짱맛', '#치즈케이크', '#자랑스타그램', '#시들지않는꽃', '#꽃무드등', '#핑크수국', '#수국나무', '#수국유리등', '#넘넘이쁘다', '#귀걸이반짝반짝', '#스와로브스키', '#잘쓸게고마워', '#럽스타그램', '#커플스타그램', '#500']",더디자이너스호텔 서울역점,beakjji,https://www.instagram.com/p/B6hvcPkgeuj/,https://www.instagram.com/explore/locations/285032698630276/,2019년 12월 26일
122,37,"['#일상', '#맛스타그램', '#먹스타그램', '#카페', '#디저트', '#광주', '#광주카페', '#동명동', '#동명동카페', '#맷차', '#metcha', '#밀크티', '#말차밀크티', '#딸기쉐이크', '#치즈케이크']",맷차 광주,nanii._.ii,https://www.instagram.com/p/B6kpLU9FAmk/,https://www.instagram.com/explore/locations/2816507761753513/,2019년 12월 27일
123,40,[],소나네,cafe_sonane,https://www.instagram.com/p/B6fSIifDlX1/,https://www.instagram.com/explore/locations/434744897001601/,2019년 12월 25일
124,214,"['#트리플레이트', '#치즈트리', '#christmasiscoming', '#유어네이키드치즈', '#yournakedcheese', '#크리스마스파티', '#크리스마스케이크', '#치즈보드', '#치즈플래터', '#치즈플레이트', '#성수동맛집', '#뚝섬맛집', '#성수동카페', '#서울숲맛집', '#연말파티', '#홈파티', '#연말모임', '#파티음식', '#케이크주문제작', '#케이크맛집', '#치즈케이크', '#cheeseplate']",유어네이키드치즈,yournakedcheese,https://www.instagram.com/p/B54zkZ3ph9O/,https://www.instagram.com/explore/locations/604869746701961/,2019년 12월 10일
125,43,"['#살롱드오하', '#부티크오하', '#빈티지상점', '#빈티지카페', '#속초카페', '#속초여행', '#카페투어', '#인스타카페', '#속초브런치', '#와플맛집', '#속초와플', '#속초카페투어', '#밀크티', '#속초밀크티', '#빈티지소품', '#속초빈티지상점', '#속초디저트', '#속초치즈케이크', '#치즈케이크', '#디저트카페', '#양양카페', '#양양여행', '#고성카페', '#고성여행', '#강릉카페', '#양양와플', '#강릉와플', '#고성와플', '#오하와플', '#와플맛집']",살롱드오하,salon_de_o.ha,https://www.instagram.com/p/B53yIiDnPkD/,https://www.instagram.com/explore/locations/342095199666785/,2019년 12월 10일
126,77,"['#카페', '#육교옆과자점', '#치즈케이크', '#일상그램', '#daily', '#dailycafe', '#좋아요', '#좋반', '#likeforfollow', '#likeforfollow', '#likes', '#follow', '#followforfollow', '#fff', '#f4f', '#lfl', '#l4l']",육교옆과자점,snap__jh,https://www.instagram.com/p/B6qF2t4BkqG/,https://www.instagram.com/explore/locations/366134110696662/,2019년 12월 29일
127,8,"['#부평', '#부평카페', '#혜리꽃케이크', '#브라우니떡', '#치즈케이크', '#사진맛집']",부평문화의거리,suuuu_5,https://www.instagram.com/p/B6A7oCgJoMo/,https://www.instagram.com/explore/locations/1025868864/,2019년 12월 13일
128,14,['#간식데이'],청춘정거장,young_station,https://www.instagram.com/p/B6ryxlVHhFl/,https://www.instagram.com/explore/locations/1972632909523507/,2019년 12월 30일
129,17,"['#스타벅스', '#초콜릿딸기체커스케이크', '#크림치즈케이크', '#치즈케이크', '#크리스마스', '#크리스마스이브', '#크리스마스케이크', '#디저트', '#케이크', '#starbucks', '#starbuckskorea', '#creamcheese', '#cheesecake', '#christmas', '#christmaseve', '#dessert', '#cake', '#patissier']",스타벅스 죽전단국대점,heavenly__o,https://www.instagram.com/p/B6ew9z8JXaC/,https://www.instagram.com/explore/locations/313103029319671/,2019년 12월 25일
130,54,"['#유마카롱', '#신동', '#수원마카롱', '#마카롱', '#마카롱맛집', '#신동마카롱', '#영통마카롱', '#망포마카롱', '#매탄동마카롱', '#동탄마카롱', '#수원맛집', '#인계동맛집', '#광교맛집', '#마카롱택배', '#일상', '#한입마카롱', '#미니마카롱', '#선물', '#맛집', '#디저트맛집', '#치즈케이크', '#영통맛집', '#youmacaron', '#macarons', '#톰쇼콜라케이크', '#신동카페거리', '#제리치즈케이크', '#크리스마스']",신동카페거리,you_macaron,https://www.instagram.com/p/B6AD32vHCOa/,https://www.instagram.com/explore/locations/1281014722003824/,2019년 12월 13일
131,39,"['#epik2019', '#korea', '#ulsan', '#foodie', '#foodporn', '#foodstagram', '#latergram', '#instafoodies', '#wanderlust', '#like4like', '#solotravel', '#대한민국', '#울산', '#삼산동', '#성남동', '#맛집', '#울산맛집', '#먹스타그램', '#미국인', '#셀카', '#팔로우', '#좋아요', '#데일리', '#냠냠', '#카페', '#치즈케이크', '#제리치즈케이크', '#디저트', '#cheesecake', '#dessert']","Ulsan, South Korea",iamjdn,https://www.instagram.com/p/B6DdD-4ACRF/,https://www.instagram.com/explore/locations/1017206871/ulsan-south-korea/,2019년 12월 14일
132,21,"['#치즈케이크', '#녹차치즈케이크', '#최애', '#녹차']",향미공간:香味空間,miss_chu120,https://www.instagram.com/p/B54EjdKF1NJ/,https://www.instagram.com/explore/locations/289828368630770/,2019년 12월 10일
133,3,"['#경기', '#경기도', '#경기도가볼만한곳', '#경기도여행', '#경기도카페', '#경기도맛집', '#경기도양평', '#양평카페', '#테라로사', '#양평테라로사', '#아메리카노', '#치즈케이크', '#티라미수', '#terarosa', '#terarosacoffee', '#americano', '#tiramisu', '#cheesecake']",Yangpyeong,nyam_tang,https://www.instagram.com/p/B5_yv7hlUwB/,https://www.instagram.com/explore/locations/221024368/yangpyeong/,2019년 12월 13일
134,53,"['#불금', '#술스타그램', '#와인', '#혼밥', '#먹방', '#치즈케이크', '#디저트', '#맛스타그램', '#먹스타그램', '#fridaynight', '#vino', '#wine', '#eatalone', '#cheesecake', '#dessert', '#yummy', '#meokbang', '#foodporn', '#foodgasm', '#foodfetish', '#chille', '#luisfelipeedwards']",South Korea,gregthelord,https://www.instagram.com/p/B6kwy00FwLW/,https://www.instagram.com/explore/locations/215622513/south-korea/,2019년 12월 27일
135,45,"['#오십이도', '#카페52도', '#카페오십이도']",인하공전,cafe_5_2,https://www.instagram.com/p/B6PdFNlBZcn/,https://www.instagram.com/explore/locations/903748/,2019년 12월 19일
136,18,"['#일상', '#데일리', '#daily', '#강원도', '#강원도여행', '#속초', '#속초카페', '#속초맛집', '#봉포드', '#제리케이크', '#치즈케이크']",Bongpode,mukgo_mukja,https://www.instagram.com/p/B6CiqNfF_eF/,https://www.instagram.com/explore/locations/100230534696123/bongpode/,2019년 12월 14일
137,48,"['#아나덴안산', '#감사한하루', '#스타벅스', '#조각케이크', '#치즈케이크', '#일상', '#소통', '#감성', '#소확행', '#데일리', '#daily', '#나', '#셀스타그램', '#셀카', '#안산', '#여행', '#안산왁싱', '#안산필라테스', '#안산요가', '#안산속눈썹', '#안산반영구', '#안산네일', '#안산미용실', '#안산피부과', '#안산성형외과', '#안산맛집', '#안산타투', '#안산제모']",아나덴 슈가링왁싱 스튜디오 안산중앙점,anaden_ansan,https://www.instagram.com/p/B6aWwMIAO2a/,https://www.instagram.com/explore/locations/728458810890804/,2019년 12월 23일
138,17,"['#신중동역카페', '#신중동역', '#소소취향카페', '#amaturephotographer', '#olympusmarkii', '#olympusomdem10markii', '#olympuscamera', '#cafestagram', '#bucheon', '#shinjungdongstation', '#southkorea', '#cheesecake', '#teatime', '#cocoa', '#치즈케이크', '#유기농코코아', '#퓨어프라나']",소소취향,bemyamber,https://www.instagram.com/p/B6VTu6iHSQO/,https://www.instagram.com/explore/locations/1542941552383982/,2019년 12월 21일
139,242,[],Cafe Yield,sshyezz,https://www.instagram.com/p/B6r6Tmsn8cZ/,https://www.instagram.com/explore/locations/566997617024158/cafe-yield/,2019년 12월 30일
140,237,"['#유마카롱', '#신동', '#수원마카롱', '#마카롱', '#마카롱맛집', '#신동마카롱', '#영통마카롱', '#망포마카롱', '#매탄동마카롱', '#동탄마카롱', '#수원맛집', '#인계동맛집', '#광교맛집', '#마카롱택배', '#일상', '#한입마카롱', '#미니마카롱', '#선물', '#맛집', '#디저트맛집', '#치즈케이크', '#영통맛집', '#youmacaron', '#macarons', '#톰쇼콜라케이크', '#신동카페거리', '#제리치즈케이크', '#크리스마스']",신동카페거리,you_macaron,https://www.instagram.com/p/B6hZEqGnt2U/,https://www.instagram.com/explore/locations/1281014722003824/,2019년 12월 26일
141,51,"['#카페', '#카페그램', '#카페투어', '#카페추천', '#신상카페', '#감성카페', '#분위기좋은카페', '#카페사진', '#감성사진', '#햇살맛집', '#디저트', '#디저트카페', '#디저트맛집', '#딸기한상', '#딸기', '#딸기케이크', '#딸기디저트', '#치즈케이크', '#커피맛집', '#핸드드립', '#카페라떼', '#플랫화이트', '#부산카페', '#서면카페', '#전포동카페', '#전리단길카페', '#전포카페', '#전포카페거리', '#전포동카페거리', '#향미공간']",향미공간:香味空間,flavor_space,https://www.instagram.com/p/B6R0JPlpluQ/,https://www.instagram.com/explore/locations/289828368630770/,2019년 12월 20일
142,42,[],Dongdaemun District,qu_dable,https://www.instagram.com/p/B6KAQoQnmpK/,https://www.instagram.com/explore/locations/352390536/dongdaemun-district/,2019년 12월 17일
143,53,"['#영화롭다작업실일기', '#거북이빵', '#뚜쥬르', '#스타벅스다이어리', '#치즈케이크', '#선물스타그램', '#청주꽃집', '#강서동꽃집', '#영화롭다']",영화롭다,0hwa_flower,https://www.instagram.com/p/B5-bbFJAnkc/,https://www.instagram.com/explore/locations/170245550466179/,2019년 12월 12일
144,42,[],궁동 어딘가에서,euphoria1213,https://www.instagram.com/p/B6UyaTzpo_O/,https://www.instagram.com/explore/locations/225798323/,2019년 12월 21일
145,33,"['#강릉카페', '#사천카페', '#뤼미에르', '#딸기라떼존맛', '#치즈케이크', '#아몬드크림라떼', '#뇽뇽이', '#밥도그', '#bobdog']",카페뤼미에르,bobdog_5nyeong,https://www.instagram.com/p/BvDW91mnwVu/,https://www.instagram.com/explore/locations/1888238708172492/,2019년 3월 16일
146,70,['#치즈케이크'],ユハ,ynhrkr,https://www.instagram.com/p/B6mh7nMg3bm/,https://www.instagram.com/explore/locations/114388509109395/,2019년 12월 28일
147,14,"['#베이킹', '#홈베이킹', '#베이커리', '#치즈케익', '#케이크만들기', '#바스크치즈케이크', '#여수케이크', '#치즈케이크', '#홈카페']",Yeosu,goobgoob2,https://www.instagram.com/p/B6pvfMYlKUw/,https://www.instagram.com/explore/locations/236263271/yeosu/,2019년 12월 29일
148,164,['#스윗레시피'],스윗레시피 Sweet Recipe,sweet_0310,https://www.instagram.com/p/B6FYwmFpbAm/,https://www.instagram.com/explore/locations/393288434546171/sweet-recipe/,2019년 12월 15일
149,36,"['#카페', '#카페투어', '#카페스타그램', '#cafe', '#coffee', '#아메리카노', '#아인슈페너', '#치즈케이크', '#케이크맛집', '#치사해', '#데일리', '#일상', '#일상기록', '#일상그램', '#주말일상', '#주말그램', '#주말스타그램', '#힐링카페', '#힐링중', '#데일리그램', '#소통그램', '#대림창고', '#성수동카페', '#성수동핫플레이스', '#인스타일상', '#instagram', '#instadaily']",대림 창고,ram_0108,https://www.instagram.com/p/B6pzFkApPNI/,https://www.instagram.com/explore/locations/10208652/,2019년 12월 29일
150,182,"['#주말한정', '#케이크', '#궁금하지', '#민트하임', '#민트누텔라케이크', '#홍대', '#홍대카페', '#홍대민트하임', '#초코케익', '#초코벨벳케이크', '#민트초코퍼지', '#민트초코칩', '#민트초콜릿', '#예쁜케익', '#민트', '#민트디저트', '#민트맛집', '#mint', '#mintchocolate', '#mintcake', '#디저트', '#케익', '#케익스타그램', '#카페', '#치즈케이크', '#데일리']",Mint Heim,mint_heim,https://www.instagram.com/p/B59Q4MMJs_M/,https://www.instagram.com/explore/locations/1033112431/mint-heim/,2019년 12월 12일
151,33,"['#cheesecake', '#c27', '#chocolate', '#cafe', '#sliceofcake', '#foodie', '#foodpics', '#dessert', '#foodblogger', '#desserttable', '#foodstagram', '#cakesofinstagram', '#desserts', '#cake', '#tubaeats', '#카페', '#신사카페', '#신사맛집추천', '#가로수길', '#가로수길카페', '#서울카페추천', '#카페투어', '#서울카페', '#압구정카페', '#입구정', '#치즈케이크', '#맛스타그램', '#먹스타그램', '#일상스타그램', '#푸드스타그램']",C27,tubsies,https://www.instagram.com/p/B6p4jmEnKkl/,https://www.instagram.com/explore/locations/1010807364/c27/,2019년 12월 29일
152,59,['#미세먼지'],Yeongtong-gu,luv5go2,https://www.instagram.com/p/B56hHtXFD60/,https://www.instagram.com/explore/locations/1027651983/yeongtong-gu/,2019년 12월 11일
153,31,"['#화정카페', '#카페나랑', '#화정', '#일산', '#행신', '#일산카페', '#동네카페', '#카페투어', '#카페스타그램', '#디저트카페', '#명지병원', '#덕양구청', '#온더테이블', '#데이트', '#디저트', '#당근케이크', '#파운드케이크', '#휘낭시에', '#치즈케이크', '#레몬케이크', '#쿠키', '#카페', '#갬성', '#스타필드고양', '#이케아고양점', '#딸기케이크', '#연말']",카페나랑,cafe_narang,https://www.instagram.com/p/B6W-PAxFbCB/,https://www.instagram.com/explore/locations/1895594830762765/,2019년 12월 22일
154,15,"['#cafe', '#cafestagram', '#tokyo', '#AZABU', '#roppongi', '#카페', '#카페수다그램', '#맛있다그램', '#먹스타그램', '#맛있당', '#맛있어', '#맛이쪙', '#먹방그램', '#맛집스타그램', '#케이크', '#치즈케이크']","Azabujiyuuban, Minato-ku",mystagram118,https://www.instagram.com/p/B6sWNA2p5Up/,https://www.instagram.com/explore/locations/2207255606206042/azabujiyuuban-minato-ku/,2019년 12월 30일
155,17,"['#부산', '#광안리', '#광안리카페', '#광안리카페추천', '#피크닉', '#피크닉카페', '#치즈케이크', '#초코라떼', '#매실에이드', '#시바견', '#시바견카페', '#먹스타그램', '#카페스타그램', '#댕댕이그램', '#일상', '#데일리', '#좋아요']",카페 피크닉,97_03_24,https://www.instagram.com/p/B6cez2SAWGq/,https://www.instagram.com/explore/locations/1405119899628209/,2019년 12월 24일
156,83,"['#몽주아', '#컵케이크', '#딸기컵케이크', '#오레오컵케이크', '#수제', '#안동', '#안동여행', '#안동맛집', '#안동가볼만한곳', '#안동빵집', '#안동디저트', '#파티시에', '#르꼬르동블루', '#기와온담빵', '#휘낭시에', '#파운드케이크', '#스콘', '#다쿠아즈', '#마카롱', '#앙버터스콘', '#스콘앙버터', '#치즈케이크', '#초코케이크', '#컵케이크맛집', '#케이크맛집', '#케이크']",몽주아,monjoie_andong,https://www.instagram.com/p/B6o0lELAYUU/,https://www.instagram.com/explore/locations/1629040357214160/,2019년 12월 29일
157,28,"['#OYATUYAU', '#bakeshop', '#cafe', '#fukuokacafe', '#fukuoka', '#fuk', '#오야쯔야유', '#구운과자', '#치즈케이크', '#커피', '#야크잉', '#카페', '#후쿠오카카페', '#후쿠오카', '#카페투어', '#후쿠오카카페투어', '#카페스타그램']",OYATUYA.U,mkt25j,https://www.instagram.com/p/B6YQyBtlphV/,https://www.instagram.com/explore/locations/1017369387/oyatuyau/,2019년 12월 23일
158,21,"['#japanesecheesecake', '#strawberry', '#cake', '#bakery', '#homemadebakery', '#instabakery', '#cafe', '#instacafe', '#nimmanhaemin', '#chiangmaicafe', '#chiangmai', '#치즈케이크', '#딸기소스', '#홈메이드', '#베이커리', '#외라카페', '#카페', '#님만해민', '#인스타베이커리', '#치앙마이카페', '#님만해민', '#치앙마이']",Wella's,wella._.wella,https://www.instagram.com/p/B6UrhIwAkq_/,https://www.instagram.com/explore/locations/150651982013941/wellas/,2019년 12월 21일
159,58,[],소나네,cafe_sonane,https://www.instagram.com/p/B6p-oJpjsYR/,https://www.instagram.com/explore/locations/434744897001601/,2019년 12월 29일
160,41,"['#버터힐', '#빠다힐', '#Butterhill', '#버티힐', '#쿠키', '#치즈케이크', '#초코렛케이크', '#버티고개', '#버티고개역', '#버티힐스', '#버티힐즈', '#힙티고개', '#케이크', '#카페', '#커피', '#버티고개베이크샵', '#버티고개베이커리', '#남산성곽길', '#성곽길맛집', '#버티고개맛집', '#약수동맛집', '#신당동맛집', '#중구맛집', '#맛스타그램', '#디저트스타그램']",버터힐,butter.hill,https://www.instagram.com/p/B588phfF-7Z/,https://www.instagram.com/explore/locations/102500584511200/,2019년 12월 12일
161,31,"['#녹는맛', '#코미호미']",코미호미,bomgeul_,https://www.instagram.com/p/B6h31Rgnf9a/,https://www.instagram.com/explore/locations/639158213195755/,2019년 12월 26일
162,26,"['#함덕', '#조천', '#하멜', '#치즈케이크']",Jeju,jina__insta,https://www.instagram.com/p/B6iYGe2Hazo/,https://www.instagram.com/explore/locations/236917762/jeju/,2019년 12월 26일
163,38,[],707호,tangvely_,https://www.instagram.com/p/B6N7P_EAEjH/,https://www.instagram.com/explore/locations/376521976184880/707/,2019년 12월 18일
164,48,"['#포하프', '#fourhalf', '#포하프카페', '#포하프공방', '#가죽공방카페', '#부산가죽공방카페', '#해운대카페', '#수영카페', '#센텀카페', '#영화의전당', '#apec나루공원', '#카야토스트', '#치즈케이크', '#부산데이트코스', '#티타임', '#인테리어', '#공간', '#데일리', '#카페투어', '#부산카페투어', '#daily', '#onthetable', '#coffee', '#cafetour']",Fourhalf,fourhalf_gwon,https://www.instagram.com/p/B6hmyqDJDHO/,https://www.instagram.com/explore/locations/555697844765366/fourhalf/,2019년 12월 26일
165,16,"['#strawberrylatte', '#딸기라떼', '#카페순례', '#혼자여행', '#여행', '#부산카페', '#부산맛집', '#서면', '#서면카페', '#서면맛집', '#부산여행', '#cafe', '#korea', '#busan', '#travel', '#busancafe', '#nikond5600', '#cheesecake', '#치즈케이크']",A Slow Day,peterpan625,https://www.instagram.com/p/B6QpBO_hGxw/,https://www.instagram.com/explore/locations/668808153560547/a-slow-day/,2019년 12월 20일
166,52,"['#강남', '#동창', '#양꼬치', '#훠궈', '#존맛', '#먹방', '#먹스타그램', '#카페', '#클로리스티룸', '#분위기', '#그린티밀크티', '#조각케이크', '#케이크', '#치즈케이크', '#얼그레이크레이프', '#일상', '#daily', '#망년회']",강남,moonbob2,https://www.instagram.com/p/B6sv7dhJrJo/,https://www.instagram.com/explore/locations/359334961/,2019년 12월 30일
167,37,"['#오래만에', '#오븐이랑놀기', '#베이킹하기', '#치즈케이크', '#이쁘게잘나왔네']",행복한 우리집,in_jeong3140,https://www.instagram.com/p/B6nzwbUFrj3/,https://www.instagram.com/explore/locations/1016138987/,2019년 12월 29일
168,29,"['#korea', '#busan', '#jeju', '#cafe', '#coffee', '#부산', '#제주', '#해운대', '#해리단길', '#카페', '#좌식카페', '#제주감성카페', '#이색카페', '#카페스타그램', '#여행', '#커피', '#책읽기좋은카페', '#분위기있는카페', '#서면', '#전포', '#센텀', '#망미', '#수영', '#제주맥주', '#제주위트에일', '#제주펠롱에일', '#구움과자', '#디저트', '#치즈케이크', '#케이크']",바르보롬,bareuborom,https://www.instagram.com/p/B54pa2kgAYg/,https://www.instagram.com/explore/locations/481497122655072/,2019년 12월 10일
169,41,"['#eatncook', '#eatncookreunion', '#버터힐', '#빠다힐', '#Butterhill', '#버티힐', '#버터힐링', '#치즈케이크', '#초코렛케이크', '#버티고개', '#버티고개역', '#버티힐스', '#버티힐즈', '#버티고개힐즈', '#힙티고개', '#버티고개케이크', '#버티고개카페', '#버티고개커피', '#버티고개베이크샵', '#버티고개베이커리', '#남산성곽길', '#버티고개맛집', '#약수동맛집', '#신당동맛집', '#중구맛집', '#다산동맛집', '#우리동네맛집']",버터힐,butter.hill,https://www.instagram.com/p/B6RiwuLpvO5/,https://www.instagram.com/explore/locations/102500584511200/,2019년 12월 20일
